研报名称,机构名称,发布时间,行业,研报地址
旅游及景区：丽江股份业绩预告点评：预计23Q1业绩较19Q1增长42%-70%，或有望创单Q1历史新高,天风证券,2023-04-14,旅游酒店,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202304141585461534
社服2023年投资策略：春暖花开，挖掘α与β共振下的机会,东亚前海证券,2023-04-12,旅游酒店,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202304121585368864
社会服务：旅游市场迎“开门红”，二季度有望延续高景气,中航证券,2023-04-12,旅游酒店,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202304121585368701
社会服务行业周观点：出入境游有序复苏，清明假期国内旅游市场稳开高走持续回暖,万联证券,2023-04-10,旅游酒店,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202304101585256737
社服周观点：五一长线游&境外游订单放量，建议持续关注旺季酒旅业景气回升,民生证券,2023-04-10,旅游酒店,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202304101585254857
消费者服务行业周报：国内游增势迅猛，五一订单量同比涨7倍,山西证券,2023-04-10,旅游酒店,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202304101585254676
社会服务行业周报：旅游热度持续回升，电商推进低价策略,浙商证券,2023-04-10,旅游酒店,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202304101585253637
社会服务业行业周报：五一假期预订数据强劲，对全年出行消费具指导意义,中国银河,2023-04-10,旅游酒店,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202304101585249879
社会服务行业周报：清明假期旅游持续复苏，消博会在即提振免税信心,开源证券,2023-04-10,旅游酒店,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202304101585249149
免税行业复苏专题报告：冬去春来，展望免税行业疫后新征程,东亚前海证券,2023-04-10,旅游酒店,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202304101585248833
消费服务行业周报：布局旺季旅游复苏预期,东莞证券,2023-04-10,旅游酒店,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202304101585248156
社会服务行业投资策略周报：清明出行稳步恢复，五一旺季数据有望强化,财通证券,2023-04-10,旅游酒店,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202304101585248153
社服行业周报：数据验证旅游需求提前释放，看好Q2出行链加速恢复,上海证券,2023-04-10,旅游酒店,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202304101585248009
免税行业周报（4月第1周）：一季度海南离岛免税销售额169亿元，同比增长18%,浙商证券,2023-04-10,旅游酒店,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202304101585247999
社会服务行业4月投资策略：期待五一及暑假景气走高，出行产业链有望新行情,国信证券,2023-04-10,旅游酒店,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202304101585247995
社服教育周报：重点推荐五一假期带来的酒旅行业催化，3月份化妆品赛道持续分化,平安证券,2023-04-10,旅游酒店,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202304101585243744
社会服务行业双周报（第54期）：外国人入境团队游恢复，达美乐中国登陆港交所,国信证券,2023-04-10,旅游酒店,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202304101585243732
社会服务行业周报：清明出行数据持续恢复，中高端酒店持续扩张,中银证券,2023-04-10,旅游酒店,https://data.eastmoney.com/report/zw_industry.jshtml?infocode=AP202304091585242544
